,loss,train_accuracy_history,test_accuracy_history
0,0.8291671276092529,0.5055555555555555,0.5
1,44.22438430786133,0.5,0.5
2,27.763647079467773,0.5,0.5
3,7.863808631896973,0.5,0.5027777777777778
4,11.981562614440918,0.5009259259259259,0.5
5,18.58052635192871,0.5018518518518519,0.5
6,17.593297958374023,0.5009259259259259,0.5018518518518519
7,12.054106712341309,0.5,0.4962962962962963
8,5.597056865692139,0.5,0.5537037037037037
9,3.376729726791382,0.5833333333333334,0.5888888888888889
10,3.9837591648101807,0.5907407407407408,0.5916666666666667
11,4.912216663360596,0.5916666666666667,0.5953703703703703
12,5.4298415184021,0.5851851851851851,0.5944444444444444
13,5.398179054260254,0.587037037037037,0.5925925925925926
14,5.260263919830322,0.5898148148148148,0.5888888888888889
15,4.983819484710693,0.5879629629629629,0.5879629629629629
16,4.60355281829834,0.5861111111111111,0.5990740740740741
17,4.173720359802246,0.5861111111111111,0.6027777777777777
18,3.641033887863159,0.5907407407407408,0.5925925925925926
19,2.917201042175293,0.5981481481481481,0.5972222222222222
20,2.5417590141296387,0.6101851851851852,0.6027777777777777
21,2.252305746078491,0.5990740740740741,0.6018518518518519
22,2.0168862342834473,0.6046296296296296,0.5675925925925925
23,1.902037501335144,0.5564814814814815,0.5462962962962963
24,1.8905876874923706,0.5527777777777778,0.5342592592592592
25,1.9473841190338135,0.5351851851851852,0.525
26,2.0043747425079346,0.5287037037037037,0.5212962962962963
27,1.7634401321411133,0.5175925925925926,0.5268518518518519
28,1.4807161092758179,0.5453703703703704,0.5398148148148149
29,1.2660315036773682,0.5472222222222223,0.5546296296296296
30,1.1444687843322754,0.5555555555555556,0.5916666666666667
31,1.1756566762924194,0.5611111111111111,0.5953703703703703
32,1.1690928936004639,0.5675925925925925,0.5814814814814815
33,1.233493447303772,0.5546296296296296,0.5777777777777777
34,1.1996585130691528,0.5583333333333333,0.5768518518518518
35,1.2068305015563965,0.5564814814814815,0.575925925925926
36,1.1239852905273438,0.5574074074074075,0.5731481481481482
37,1.0216522216796875,0.5574074074074075,0.5638888888888889
38,0.9062575101852417,0.549074074074074,0.562037037037037
39,0.8285149335861206,0.5453703703703704,0.5138888888888888
40,0.8820520639419556,0.5314814814814814,0.5074074074074074
41,0.9175926446914673,0.5296296296296297,0.5055555555555555
42,0.9383350610733032,0.5222222222222223,0.5203703703703704
43,0.8311274647712708,0.5370370370370371,0.5472222222222223
44,0.7834277749061584,0.5601851851851852,0.5527777777777778
45,0.7842451333999634,0.5611111111111111,0.5555555555555556
46,0.8028441071510315,0.5564814814814815,0.5564814814814815
47,0.8329337239265442,0.562962962962963,0.5555555555555556
48,0.8325928449630737,0.5509259259259259,0.5527777777777778
49,0.791854977607727,0.5518518518518518,0.55
50,0.7860297560691833,0.549074074074074,0.5481481481481482
51,0.7631348371505737,0.5592592592592592,0.5407407407407407
52,0.7257522940635681,0.5425925925925926,0.5305555555555556
53,0.7201789021492004,0.5425925925925926,0.5166666666666667
54,0.7262428402900696,0.5324074074074074,0.5175925925925926
55,0.7495145797729492,0.5175925925925926,0.5277777777777778
56,0.7327844500541687,0.5259259259259259,0.5425925925925926
57,0.7163437604904175,0.5435185185185185,0.5361111111111111
58,0.7219045162200928,0.5287037037037037,0.5425925925925926
59,0.7028405070304871,0.5416666666666666,0.5435185185185185
60,0.7259368300437927,0.5453703703703704,0.5444444444444444
61,0.7199456691741943,0.5444444444444444,0.5481481481481482
62,0.7072104215621948,0.5398148148148149,0.5472222222222223
63,0.6925790905952454,0.5648148148148148,0.5509259259259259
64,0.6915921568870544,0.5435185185185185,0.5453703703703704
65,0.7117082476615906,0.5453703703703704,0.5453703703703704
66,0.7113527059555054,0.5398148148148149,0.5453703703703704
67,0.6762557029724121,0.5601851851851852,0.55
68,0.6869950890541077,0.5546296296296296,0.5592592592592592
69,0.6903679966926575,0.5740740740740741,0.5611111111111111
70,0.6989112496376038,0.5712962962962963,0.5555555555555556
71,0.6943920850753784,0.562962962962963,0.5574074074074075
72,0.7115094065666199,0.562037037037037,0.5546296296296296
73,0.6969899535179138,0.5740740740740741,0.5537037037037037
74,0.6734429001808167,0.5583333333333333,0.5527777777777778
75,0.6847224235534668,0.5648148148148148,0.5527777777777778
76,0.6810410022735596,0.5583333333333333,0.5583333333333333
77,0.6776847839355469,0.5546296296296296,0.5592592592592592
78,0.6788088083267212,0.5740740740740741,0.562037037037037
79,0.6854787468910217,0.5648148148148148,0.562037037037037
80,0.6690624952316284,0.5675925925925925,0.562037037037037
81,0.6886324286460876,0.5638888888888889,0.5638888888888889
82,0.6768419742584229,0.5805555555555556,0.5694444444444444
