,loss,train_accuracy_history,test_accuracy_history
0,0.7245604991912842,0.4898148148148148,0.5907407407407408
1,0.7394616007804871,0.5666666666666667,0.5
2,1.8657777309417725,0.5,0.5425925925925926
3,0.8832643628120422,0.5694444444444444,0.6574074074074074
4,0.7016125917434692,0.6435185185185185,0.6166666666666667
5,0.7569069266319275,0.6259259259259259,0.6657407407407407
6,0.5841464400291443,0.7046296296296296,0.6925925925925925
7,0.5953238606452942,0.6981481481481482,0.687962962962963
8,0.5517401695251465,0.7111111111111111,0.6814814814814815
9,0.520121693611145,0.7157407407407408,0.6768518518518518
10,0.5173141956329346,0.7287037037037037,0.6805555555555556
11,0.5044800639152527,0.7388888888888889,0.6972222222222222
12,0.5078418850898743,0.7277777777777777,0.7
13,0.5079275369644165,0.7351851851851852,0.7129629629629629
14,0.49283576011657715,0.7444444444444445,0.712037037037037
15,0.4822392761707306,0.7546296296296297,0.7064814814814815
16,0.48433974385261536,0.7537037037037037,0.7092592592592593
17,0.4763529598712921,0.7620370370370371,0.7148148148148148
18,0.4725523889064789,0.7638888888888888,0.7185185185185186
19,0.4775543808937073,0.7564814814814815,0.7175925925925926
20,0.46935325860977173,0.7722222222222223,0.7212962962962963
21,0.45733174681663513,0.7731481481481481,0.725
22,0.4586886465549469,0.7712962962962963,0.7277777777777777
23,0.4580053985118866,0.7777777777777778,0.7305555555555555
24,0.47083550691604614,0.7555555555555555,0.7231481481481481
25,0.4552864134311676,0.7759259259259259,0.7277777777777777
26,0.45908427238464355,0.7842592592592592,0.7287037037037037
27,0.4639139473438263,0.7759259259259259,0.7296296296296296
28,0.4529997408390045,0.7768518518518519,0.7268518518518519
29,0.44324323534965515,0.7796296296296297,0.7277777777777777
30,0.4549542963504791,0.774074074074074,0.7296296296296296
31,0.4449424147605896,0.7898148148148149,0.737037037037037
32,0.4485025405883789,0.7722222222222223,0.737037037037037
33,0.44938144087791443,0.7685185185185185,0.7361111111111112
34,0.44854286313056946,0.7731481481481481,0.7407407407407407
35,0.4359537661075592,0.7888888888888889,0.7305555555555555
36,0.43383482098579407,0.7935185185185185,0.7268518518518519
37,0.435693621635437,0.7981481481481482,0.7314814814814815
38,0.4239104390144348,0.8101851851851852,0.7425925925925926
39,0.43848058581352234,0.7833333333333333,0.7444444444444445
40,0.4283924996852875,0.7953703703703704,0.7425925925925926
41,0.4300389587879181,0.7962962962962963,0.7435185185185185
42,0.41762080788612366,0.8018518518518518,0.7416666666666667
43,0.4247076213359833,0.7944444444444444,0.7444444444444445
44,0.4242200553417206,0.8037037037037037,0.7398148148148148
45,0.43288201093673706,0.7898148148148149,0.7481481481481481
46,0.41504254937171936,0.7898148148148149,0.7472222222222222
47,0.41763195395469666,0.787962962962963,0.7509259259259259
48,0.41262108087539673,0.8055555555555556,0.7509259259259259
49,0.38747695088386536,0.8277777777777777,0.7472222222222222
50,0.40907347202301025,0.812962962962963,0.7537037037037037
51,0.3910885453224182,0.8185185185185185,0.7481481481481481
52,0.3937612771987915,0.8222222222222222,0.7481481481481481
53,0.3918972313404083,0.8185185185185185,0.75
54,0.39838966727256775,0.8111111111111111,0.7462962962962963
55,0.39783260226249695,0.8148148148148148,0.7518518518518519
56,0.38832950592041016,0.8240740740740741,0.7574074074074074
57,0.3848109841346741,0.8296296296296296,0.7564814814814815
58,0.36966952681541443,0.8388888888888889,0.7731481481481481
59,0.3734446167945862,0.8314814814814815,0.7712962962962963
60,0.37962087988853455,0.8296296296296296,0.7583333333333333
61,0.38462474942207336,0.8222222222222222,0.7796296296296297
62,0.3458385169506073,0.8462962962962963,0.7777777777777778
63,0.3471059799194336,0.8324074074074074,0.7851851851851852
64,0.36827370524406433,0.825925925925926,0.7907407407407407
65,0.35417288541793823,0.8416666666666667,0.7870370370370371
66,0.3494899868965149,0.8435185185185186,0.7851851851851852
67,0.33770883083343506,0.8592592592592593,0.7925925925925926
68,0.3338605761528015,0.8527777777777777,0.7925925925925926
69,0.3388868272304535,0.8555555555555555,0.7981481481481482
70,0.3234059512615204,0.850925925925926,0.7972222222222223
71,0.3345869779586792,0.85,0.7981481481481482
72,0.32115450501441956,0.8722222222222222,0.7962962962962963
73,0.3403162360191345,0.8537037037037037,0.8055555555555556
74,0.32076188921928406,0.875,0.8018518518518518
75,0.3158367872238159,0.8657407407407407,0.8046296296296296
76,0.3074434995651245,0.8777777777777778,0.8037037037037037
77,0.3299827575683594,0.8472222222222222,0.8074074074074075
78,0.3059634566307068,0.875,0.812962962962963
79,0.3007813096046448,0.8740740740740741,0.8092592592592592
80,0.29505497217178345,0.8740740740740741,0.8157407407407408
81,0.2963674068450928,0.8777777777777778,0.8055555555555556
82,0.29721173644065857,0.8787037037037037,0.8138888888888889
83,0.28415486216545105,0.8888888888888888,0.8101851851851852
84,0.2929135859012604,0.8787037037037037,0.8138888888888889
85,0.28258994221687317,0.8861111111111111,0.8175925925925925
86,0.286893367767334,0.8851851851851852,0.8222222222222222
87,0.2833928167819977,0.8731481481481481,0.8194444444444444
88,0.2733739912509918,0.8870370370370371,0.8185185185185185
89,0.28045234084129333,0.8851851851851852,0.8175925925925925
90,0.2771933972835541,0.8925925925925926,0.8175925925925925
91,0.2723783552646637,0.8888888888888888,0.8175925925925925
92,0.2770446538925171,0.8861111111111111,0.8203703703703704
93,0.26447993516921997,0.887962962962963,0.8222222222222222
94,0.2692067325115204,0.899074074074074,0.8212962962962963
95,0.25903114676475525,0.8981481481481481,0.8351851851851851
96,0.2530732750892639,0.9074074074074074,0.8231481481481482
97,0.24962489306926727,0.9046296296296297,0.8333333333333334
98,0.25460848212242126,0.9046296296296297,0.8333333333333334
99,0.23809464275836945,0.9074074074074074,0.8166666666666667
100,0.25696536898612976,0.8870370370370371,0.8351851851851851
101,0.2433365434408188,0.9083333333333333,0.825925925925926
102,0.24227388203144073,0.9009259259259259,0.8268518518518518
103,0.24851274490356445,0.899074074074074,0.8351851851851851
104,0.2506431043148041,0.899074074074074,0.8379629629629629
105,0.23650702834129333,0.9101851851851852,0.837037037037037
106,0.23513944447040558,0.9074074074074074,0.8379629629629629
107,0.22135807573795319,0.9009259259259259,0.8324074074074074
108,0.23323631286621094,0.8953703703703704,0.8379629629629629
109,0.2401219755411148,0.9,0.8407407407407408
110,0.2112869769334793,0.9222222222222223,0.8453703703703703
111,0.2143135517835617,0.9101851851851852,0.8407407407407408
112,0.21797975897789001,0.9175925925925926,0.8407407407407408
113,0.226470947265625,0.9111111111111111,0.85
114,0.22758324444293976,0.9055555555555556,0.8490740740740741
115,0.22604042291641235,0.9092592592592592,0.8472222222222222
116,0.230287104845047,0.9083333333333333,0.8462962962962963
117,0.21426844596862793,0.9175925925925926,0.8481481481481481
118,0.21980559825897217,0.9064814814814814,0.8453703703703703
119,0.19923388957977295,0.9296296296296296,0.8472222222222222
120,0.21129417419433594,0.9194444444444444,0.8453703703703703
121,0.21512848138809204,0.9138888888888889,0.8518518518518519
122,0.2143687903881073,0.9148148148148149,0.8444444444444444
123,0.21813951432704926,0.9101851851851852,0.8490740740740741
